"Country.Name","Program.Name","FY1990","FY1991","FY1992","FY1993","FY1994","FY1995","FY1996","FY1997","FY1998","FY1999"
"Russia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Russia","Department of Defense Security Assistance",NA,NA,11206334,222653521,340185267,147951692,165229694,306349930,269093592,404898964
"Russia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Russia","Economic Support Fund/Security Support Assistance",NA,NA,NA,952771,NA,NA,NA,NA,NA,NA
"Russia","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Russia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Russia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,458440,NA,NA
"Russia","Narcotics Control",NA,NA,NA,14178,111076,135960,800312,NA,NA,NA
"Russia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Russia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,5282961,4268551
"Russia","Other Food Aid Programs",NA,NA,NA,633433335,43987336,54395510,15971281,4078790,4578561,461748070
"Russia","Other State Assistance",NA,1477591,686734,3137705,3450939,2945529,2056347,2031942,3145338,1778144
"Russia","Other USAID Assistance",NA,NA,NA,21937828,1252444235,383825756,232962726,79586539,170843360,196867610
"Russia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Russia","Peace Corps",NA,NA,NA,3774219,3709926,3703562,4543103,5523550,4004323,4036202
"Russia","Title I",NA,NA,NA,NA,667411733,88809340,NA,NA,NA,326094893
"Russia","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rwanda","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,6963350
"Rwanda","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rwanda","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,11870500
"Rwanda","Economic Support Fund/Security Support Assistance",NA,NA,875320,NA,NA,4078812,933697,1440812,NA,19147069
"Rwanda","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rwanda","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rwanda","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rwanda","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,23675887,3759213,22225783,7710236
"Rwanda","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rwanda","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,654915,808366,957353
"Rwanda","Other Active Grant Programs",651261,633449,794165,415419,215209,NA,NA,NA,NA,NA
"Rwanda","Other Food Aid Programs",NA,NA,NA,17972203,NA,NA,NA,NA,NA,6494964
"Rwanda","Other State Assistance",NA,NA,NA,NA,62537,81576,NA,NA,NA,NA
"Rwanda","Other USAID Assistance",18773919,58714516,29801462,8061687,13427654,8131792,7658983,19456205,14872646,704096
"Rwanda","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rwanda","Peace Corps",987695,1152402,1146322,657865,151341,NA,NA,NA,NA,NA
"Rwanda","Title II",189823,NA,NA,22418608,61418846,175616799,152172863,93079745,38351741,17511399
"Samoa","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samoa","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samoa","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samoa","Other USAID Assistance",77164,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samoa","Peace Corps",1385859,1417083,1368050,1441916,NA,NA,1420553,NA,1314080,1434754
"Sao Tome & Principe","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao Tome & Principe","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao Tome & Principe","Economic Support Fund/Security Support Assistance",NA,NA,507222,NA,694223,NA,NA,NA,NA,NA
"Sao Tome & Principe","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao Tome & Principe","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao Tome & Principe","Other Active Grant Programs",67904,NA,NA,NA,194382,587349,NA,NA,NA,NA
"Sao Tome & Principe","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao Tome & Principe","Other USAID Assistance",516997,530848,95648,493399,499840,549280,NA,NA,NA,NA
"Sao Tome & Principe","Peace Corps",324087,507057,631854,837928,1167682,1079526,580226,NA,NA,NA
"Sao Tome & Principe","Title II",580271,770251,1370804,1433409,283243,NA,977047,NA,NA,NA
"Saudi Arabia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi Arabia","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi Arabia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,701169,842457,84433,NA
"Saudi Arabia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi Arabia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi Arabia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi Arabia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi Arabia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,7634575
"Senegal","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,23412993
"Senegal","Economic Support Fund/Security Support Assistance",NA,1486970,4347617,NA,NA,NA,NA,NA,NA,NA
"Senegal","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal","Other Active Grant Programs",205255,1140506,491281,1111566,771976,716511,NA,597282,1722790,289786
"Senegal","Other Food Aid Programs",606506,1124150,31704704,7461243,NA,NA,NA,NA,NA,814966
"Senegal","Other State Assistance",54578,35687,111879,51041,NA,NA,NA,NA,NA,NA
"Senegal","Other USAID Assistance",57269326,34878379,44700744,31242937,44220592,26070409,20705397,23603124,23390886,NA
"Senegal","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal","Peace Corps",3589654,3962776,3707068,4630579,4330561,4391521,4054912,3177646,3691324,3789843
"Senegal","Title I",7716366,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal","Title II",2814930,3754600,754601,2252906,NA,1977408,1617697,101381,NA,1597759
"Serbia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,1131693,NA,NA
"Serbia","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia and Montenegro, Former","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia and Montenegro, Former","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,1616733,NA
"Serbia and Montenegro, Former","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia and Montenegro, Former","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia and Montenegro, Former","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,34761947,79908436,31534121,127345803
"Serbia and Montenegro, Former","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia and Montenegro, Former","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia and Montenegro, Former","Other Food Aid Programs",NA,NA,NA,14541095,NA,NA,NA,NA,NA,27718909
"Serbia and Montenegro, Former","Other State Assistance",396543,78066,133037,429220,955886,1125173,722543,869465,1060249,598581
"Serbia and Montenegro, Former","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,1131693,-1616733,60497165
"Serbia and Montenegro, Former","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia and Montenegro, Former","Title II",NA,NA,NA,NA,NA,NA,NA,NA,12744509,72991435
"Seychelles","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seychelles","Economic Support Fund/Security Support Assistance",4615930,4907003,4782378,1843157,NA,NA,NA,NA,NA,NA
"Seychelles","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seychelles","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seychelles","Other USAID Assistance",92596,111523,130428,120514,154117,244729,NA,NA,NA,NA
"Seychelles","Peace Corps",479958,631962,424617,524591,574816,493536,NA,NA,NA,NA
"Seychelles","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Leone","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,1914707
"Sierra Leone","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Leone","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Leone","Economic Support Fund/Security Support Assistance",NA,NA,1449206,NA,NA,NA,NA,NA,NA,638153
"Sierra Leone","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Leone","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Leone","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Leone","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,6160605
"Sierra Leone","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Leone","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Leone","Other Active Grant Programs",767007,843112,857930,893222,578982,48946,NA,NA,NA,NA
"Sierra Leone","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Leone","Other State Assistance",NA,83270,60070,85281,69353,128517,29011,NA,105688,197109
"Sierra Leone","Other USAID Assistance",939853,1159837,924593,850688,828902,997949,600234,NA,NA,45890
"Sierra Leone","Peace Corps",3191489,3445311,2669437,1684362,1235716,NA,NA,NA,NA,NA
"Sierra Leone","Title I",13889459,NA,13622532,NA,344334,1517318,1509921,NA,NA,NA
"Sierra Leone","Title II",3023272,1962801,8484084,14529611,14698359,10083232,35499425,22627039,43304116,19034867
"Singapore","Narcotics Control",NA,NA,NA,9925,NA,NA,NA,NA,NA,NA
"Singapore","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Singapore","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,258677,NA
"Singapore","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Singapore","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia","Narcotics Control",NA,NA,NA,NA,NA,89734,248097,NA,NA,NA
"Slovakia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,950639,31634
"Slovakia","Other State Assistance",NA,NA,NA,522753,411292,438733,434038,585967,983682,505891
"Slovakia","Other USAID Assistance",NA,NA,NA,NA,NA,37520995,21953883,4284452,13195124,5913891
"Slovakia","Peace Corps",NA,NA,NA,NA,1393999,1723978,1832714,1827212,1950426,2010442
"Slovenia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovenia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovenia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,226310,3191
"Slovenia","Other State Assistance",NA,NA,NA,211254,223488,NA,NA,NA,NA,NA
"Slovenia","Other USAID Assistance",NA,NA,NA,NA,NA,4645767,3902853,3929,NA,NA
"Slovenia","Title II",NA,NA,NA,NA,1303056,NA,NA,NA,NA,NA
"Solomon Islands","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,1868754
"Somalia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,1276471
"Somalia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,638236
"Somalia","Economic Support Fund/Security Support Assistance",NA,NA,14492055,NA,NA,NA,NA,NA,NA,NA
"Somalia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somalia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,5820237,2469972
"Somalia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somalia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,443631,1467942
"Somalia","Other Active Grant Programs",313284,5948,NA,NA,NA,NA,NA,NA,NA,NA
"Somalia","Other Food Aid Programs",NA,NA,8347424,38624074,2704827,NA,NA,NA,NA,NA
"Somalia","Other State Assistance",NA,NA,NA,NA,41653,NA,66693,NA,26126,44932
"Somalia","Other USAID Assistance",1259311,902591,1159364,38930322,11117281,6822493,5001948,4807074,4656190,NA
"Somalia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somalia","Title I",NA,NA,NA,NA,NA,NA,384150,NA,NA,NA
"Somalia","Title II",7312029,4566486,56591331,69700418,23336432,13269056,7150785,3101807,11906912,12687614
"South Africa","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,19850167
"South Africa","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,50120952
"South Africa","Economic Support Fund/Security Support Assistance",15366372,14869705,320274,NA,4165336,NA,NA,NA,NA,319118
"South Africa","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Narcotics Control",NA,NA,NA,NA,69422,88374,84033,NA,NA,188918
"South Africa","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Other Active Grant Programs",NA,4461,NA,NA,NA,NA,NA,NA,1862398,1671080
"South Africa","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,10297151,1759616
"South Africa","Other State Assistance",486903,1156756,380735,1804556,1205136,493162,327018,459361,80610,NA
"South Africa","Other USAID Assistance",35442813,59499636,115243722,113653344,181433691,136123563,154999030,102098575,94653870,NA
"South Africa","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Peace Corps",NA,NA,NA,NA,NA,NA,673596,2001419,2582892,3549867
"South Africa","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Africa (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Africa (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Africa (not specified)","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Africa (not specified)","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Africa (not specified)","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Africa (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Africa (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Africa (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Africa (not specified)","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Africa (not specified)","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Africa (not specified)","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,382941
"Sri Lanka","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,4582462
"Sri Lanka","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,654915,1293386,NA
"Sri Lanka","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,776032,NA
"Sri Lanka","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka","Narcotics Control",NA,44609,43476,56713,27769,NA,NA,NA,NA,NA
"Sri Lanka","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,31932,NA
"Sri Lanka","Other Food Aid Programs",NA,68251944,72548388,87727066,39399632,NA,NA,NA,NA,13739452
"Sri Lanka","Other State Assistance",NA,156132,NA,105188,223266,224549,229484,NA,49542,19147
"Sri Lanka","Other USAID Assistance",32495161,41257483,28946431,23348552,17312523,15643605,15612747,4689189,6076328,NA
"Sri Lanka","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka","Peace Corps",635829,868391,1012995,1077538,1255154,826639,793642,779348,680321,NA
"Sri Lanka","Title I",55557836,7211807,18839672,14178135,24992014,NA,39348657,NA,NA,12764713
"Sri Lanka","Title II",1456850,NA,NA,NA,600503,1550764,NA,NA,NA,2195658
"St. Lucia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lucia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lucia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Vincent and Grenadines","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Vincent and Grenadines","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Vincent and Grenadines","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,58779729
"Sub-Saharan Africa (not specified)","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,2784697,1571464,116257
"Sub-Saharan Africa (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,139149881
"Sub-Saharan Africa (not specified)","Economic Support Fund/Security Support Assistance",NA,NA,7246028,4253440,1388445,NA,NA,3848279,1399444,15700597
"Sub-Saharan Africa (not specified)","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa (not specified)","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,79876441,161135472,147236634,147687059
"Sub-Saharan Africa (not specified)","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa (not specified)","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,231133,NA,NA,NA,287844
"Sub-Saharan Africa (not specified)","Other State Assistance",354953,NA,108690,NA,NA,NA,66693,NA,NA,102118
"Sub-Saharan Africa (not specified)","Other USAID Assistance",113291688,136514298,134474679,124509542,112155828,159134863,137064045,317704339,225338887,NA
"Sub-Saharan Africa (not specified)","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa (not specified)","Peace Corps",401251,1369500,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa (not specified)","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,10449449
"Sub-Saharan Africa (not specified)","Voluntary Contributions to Multilateral Organizations, Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,163388322
"Sudan","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan","Economic Support Fund/Security Support Assistance",401251,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,15914,104641,NA
"Sudan","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan","Other Active Grant Programs",NA,8922,36230,NA,NA,NA,NA,NA,NA,1981470
"Sudan","Other Food Aid Programs",NA,12997609,10057486,6748792,NA,NA,NA,NA,NA,29677032
"Sudan","Other State Assistance",NA,65427,99923,119096,227705,87015,146724,170278,150679,197470
"Sudan","Other USAID Assistance",11173298,3023011,4483842,323261,NA,NA,NA,NA,NA,NA
"Sudan","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan","Title II",21081112,58394817,37066475,69173984,92096682,40879489,32441167,36236821,85083460,86564665
"Suriname","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suriname","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suriname","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suriname","Narcotics Control",30865,NA,72460,14178,13884,2719,NA,NA,NA,NA
"Suriname","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suriname","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suriname","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Suriname","Peace Corps",NA,NA,NA,NA,NA,561516,976380,1053103,968746,1091383
"Suriname","Title I",NA,NA,10724121,3402752,7636449,NA,14672381,NA,NA,NA
"Suriname","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swaziland","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swaziland","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swaziland","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swaziland","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,255294
"Swaziland","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swaziland","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swaziland","Narcotics Control",NA,NA,NA,NA,NA,20394,26677,NA,NA,43400
"Swaziland","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,271611,NA
"Swaziland","Other Active Grant Programs",103399,5948,15941,39699,NA,NA,NA,NA,NA,NA
"Swaziland","Other Food Aid Programs",NA,NA,1491232,3530356,NA,NA,NA,NA,NA,3180456
"Swaziland","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swaziland","Other USAID Assistance",10782850,12886086,13693543,10486148,8881884,14424040,NA,NA,NA,NA
"Swaziland","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swaziland","Peace Corps",2105025,2014845,1750640,2099782,1925774,1510520,1043073,153250,NA,NA
"Swaziland","Title II",1256224,431221,NA,2577018,NA,2373869,NA,NA,NA,NA
"Sweden","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
